ID,specifypositive_April2020,specifypositive_May2020,specifypositive_Nov2020,specifypositive_April2021,Corpus,clean_text,char_len,word_len,containsJunkWord,dup_idx,similar_idx,dup_similar_idx,FINAL_CLUSTER_ID,Seed_Q1,Seed_Q2,Dist_to_Center,Cohesion,FREQ,COVERAGE
ef911e84,More conscious of personal hygiene including hand washing ,,spending more time with parents,,More conscious of personal hygiene including hand washing .  spending more time with parents.,conscious personal hygiene include hand washing spending time parent,93,14,0,['ef911e84'],"['6c5ffa3d', 'ef911e84']","('6c5ffa3d', 'ef911e84')",13,child start wash hand regularly spend time home,well hygiene practice parent home home her parent,0.174,0.812,6,0.9273570324574961
efba9765,more exercise with family members,,,,more exercise with family members.,exercise family member,34,5,0,['efba9765'],['efba9765'],"('efba9765',)",51,outside exercise usual well relationship family enjoy school,time family opportunity talk share activity .. exercise activity exercise,0.194,0.787,7,1.0819165378670788
f0859a57,,,more time to play outside,"More family time, more time outside","more time to play outside. More family time, more time outside",time play outside family time time outside,62,11,0,['f0859a57'],"['3dd9eb49', '538b2373', 'ad6b4799', 'f0859a57']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
f0909e8d,stay home from school  until further notice,washed hands and better hygiene,she helped  more around the house,,stay home from school  until further notice. washed hands and better hygiene. she helped  more around the house.,stay home school notice wash hand well hygiene help around house,112,18,0,['f0909e8d'],['f0909e8d'],"('f0909e8d',)",13,child start wash hand regularly spend time home,well hygiene practice parent home home her parent,0.194,0.812,6,0.9273570324574961
f0ec97f7,,,Spending more time together as a family,More time together as a family,Spending more time together as a family. More time together as a family,spend time together family time together family,71,13,0,['f0ec97f7'],"['003f374a', '06c087cd', '0d5e13ed', '1f4d9545', '221c01e8', '22522c79', '295b3f09', '347fb114', '397d3e2b', '3acebd1a', '4034203f', '4264d3af', '45706e4f', '46cd06b6', '491c3d2b', '4c3d1512', '51360fce', '59e6138e', '5bb4320d', '5f51a10e', '6740df2d', '6d3c6d7e', '73192269', '794640cc', '7fb490c4', '829e4241', '836a3216', '8cea2e90', '8fe4d364', '95b5fe53', '9f6b05ed', 'a3f22538', 'a5bf5ba6', 'ad8b5547', 'ae367a03', 'b34f618b', 'b9ff07d3', 'bec630b3', 'cd6d7c07', 'cf8a5129', 'd355f95d', 'd7222c42', 'df2c8c8d', 'e0c3376b', 'e1504783', 'e4181010', 'eb08c20f', 'ee4dd603', 'f0ec97f7', 'fd8c7e51']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
f110ea06,"Being home together, time to relax",time together and relax,,,"Being home together, time to relax. time together and relax.",home together time relax time together relax,60,10,0,['f110ea06'],"['4a03bbb4', 'a8970c99', 'f110ea06']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
f16f7014,,,More one on one time with parents,,More one on one time with parents.,one one time parent,34,7,0,['f16f7014'],['f16f7014'],"('f16f7014',)",53,one one time parent homeschoole time his sibling home bonding his little brother time familu,one one time parent,0.183,0.764,5,0.7727975270479135
f1bc606e,,,,More time spent together as a family during the lockdown last year,More time spent together as a family during the lockdown last year,time spend together family lockdown last year,66,12,0,['f1bc606e'],['f1bc606e'],"('f1bc606e',)",4,since school close can spend time child get spend time together able spend quality time together spend quality time together family,spend quality time together spend time together time family struggle adjust restart school summer quality time together,0.343,0.781,10,1.545595054095827
f1d55dae,spending more time with family,,"more time with family, less time in child care",,"spending more time with family.  more time with family, less time in child care.",spend time family time family less time child care,80,14,0,['f1d55dae'],"['0d5e13ed', '2f5850be', '397d3e2b', '3acebd1a', '3eb4082e', '4034203f', '4769f8f3', '48e8dff1', '51360fce', '810dd3b9', '8cea2e90', 'a5bf5ba6', 'df2c8c8d', 'e0c3376b', 'e4181010', 'ebec467b', 'f0ec97f7', 'f1d55dae', 'f38e188d']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
f251cf68,,,"Sees more of me, his father, as I've been working from home.","I've had to work from home, so I've saved money on travelling to work, but also saved time too, cause it would take around 2hrs a day.","Sees more of me, his father, as I've been working from home.. I've had to work from home, so I've saved money on travelling to work, but also saved time too, cause it would take around 2hrs a day.",see his father work home .. work home save money travel work also save time cause would take around 2hrs day,196,39,0,['f251cf68'],['f251cf68'],"('f251cf68',)",21,able stay home play video game often school close .. spend time his family .. able spend time his brother .. grown resilient family,able spend time his grandmother .. get spend time family,0.291,0.753,10,1.545595054095827
f31caec6,More family time,More family time,More time with family,More time with parents,More family time. More family time. More time with family. More time with parents,family time family time time family time parent,81,14,0,['f31caec6'],"['029bb673', '05cdcc1f', '1d9cd0e5', '1f4d9545', '221c01e8', '295b3f09', '2af446fc', '35694822', '3b8e0033', '46cd06b6', '4c3d1512', '52ed3607', '59e6138e', '5b586b16', '5bb4320d', '5f51a10e', '5f9d0a82', '65775a9a', '6d3c6d7e', '794640cc', '836a3216', '838d9b7b', '8b9dc971', '95b5fe53', '9734970a', '9f6b05ed', 'a52c2ee6', 'ad6b4799', 'ad8b5547', 'ae367a03', 'b34f618b', 'c27f9879', 'c4b7a2f0', 'c59b9a3c', 'cd6d7c07', 'dd21edee', 'e1504783', 'eb08c20f', 'f31caec6']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
